組み合わせ,共起回数
"人, 人, 居る, 居る, 思う, 為る, 無い, 言う, 言う",132
"人, 人, 居る, 居る, 思う, 無い, 言う, 言う",100
"人, 人, 居る, 居る, 思う, 無い, 無い, 言う, 言う",121
"人, 人, 居る, 思う, 為る, 為る, 言う, 言う",53
"人, 人, 居る, 思う, 為る, 為る, 無い, 言う, 言う",105
"人, 人, 居る, 思う, 為る, 無い, 言う, 言う",193
"人, 人, 居る, 思う, 為る, 無い, 無い, 言う, 言う",140
"人, 人, 居る, 思う, 無い, 言う, 言う",118
"人, 人, 居る, 思う, 無い, 無い, 言う, 言う",103
"人, 人, 思う, 為る, 為る, 言う, 言う",49
"人, 人, 思う, 為る, 為る, 無い, 言う, 言う",85
"人, 人, 思う, 為る, 無い, 言う, 言う",123
"人, 人, 思う, 為る, 無い, 無い, 言う, 言う",67
"人, 人, 思う, 無い, 言う, 言う",77
"人, 人, 思う, 無い, 無い, 言う, 言う",51
"人, 人, 思う, 無い, 無い, 無い, 言う",32
"人, 人, 居る, 思う, 無い, 無い, 無い, 言う",101
"人, 人, 思う, 為る, 為る, 為る, 無い, 無い, 言う",32
"人, 人, 居る, 思う, 為る, 為る, 為る, 無い, 無い, 言う",36
"人, 人, 居る, 思う, 為る, 為る, 無い, 無い, 言う",97
"人, 人, 居る, 居る, 思う, 為る, 為る, 無い, 無い, 言う",30
"人, 人, 居る, 思う, 為る, 無い, 無い, 言う",266
"人, 人, 居る, 居る, 思う, 為る, 無い, 無い, 言う",258
"人, 人, 居る, 思う, 無い, 無い, 言う",208
"人, 人, 居る, 居る, 思う, 無い, 無い, 言う",234
"人, 人, 居る, 居る, 居る, 思う, 無い, 言う",106
"人, 人, 居る, 居る, 居る, 思う, 為る, 無い, 言う",120
"人, 人, 居る, 居る, 思う, 為る, 無い, 言う",232
"人, 人, 居る, 居る, 思う, 為る, 為る, 無い, 言う",60
"人, 人, 居る, 思う, 為る, 無い, 言う",361
"人, 人, 居る, 思う, 為る, 為る, 無い, 言う",197
"人, 人, 思う, 為る, 無い, 言う",251
"人, 人, 思う, 為る, 為る, 無い, 言う",172
"人, 人, 居る, 居る, 居る, 思う, 言う",53
"人, 人, 居る, 居る, 居る, 思う, 為る, 言う",100
"人, 人, 居る, 居る, 思う, 為る, 言う",280
"人, 人, 居る, 居る, 思う, 為る, 為る, 言う",212
"人, 人, 居る, 思う, 為る, 言う",383
"人, 人, 居る, 思う, 為る, 為る, 言う",290
"人, 人, 思う, 為る, 言う",242
"人, 人, 思う, 為る, 為る, 言う",180
"人, 人, 思う, 為る, 為る, 無い, 無い",79
"人, 人, 居る, 思う, 為る, 為る, 無い, 無い",58
"人, 人, 居る, 思う, 為る, 無い, 無い",152
"人, 人, 居る, 居る, 思う, 為る, 無い, 無い",127
"人, 人, 居る, 思う, 無い, 無い",119
"人, 人, 居る, 居る, 思う, 無い, 無い",116
"人, 人, 居る, 居る, 居る, 思う, 無い",52
"人, 人, 居る, 居る, 居る, 思う, 為る, 無い",58
"人, 人, 居る, 居る, 思う, 為る, 無い",112
"人, 人, 居る, 思う, 為る, 無い",250
"人, 人, 居る, 思う, 為る, 為る, 無い",150
"人, 人, 思う, 為る, 無い",249
"人, 人, 思う, 為る, 為る, 無い",178
"人, 人, 居る, 居る, 居る, 思う",36
"人, 人, 居る, 居る, 居る, 思う, 為る",79
"人, 人, 居る, 居る, 思う, 為る",316
"人, 人, 居る, 居る, 思う, 為る, 為る",382
"人, 人, 居る, 思う, 為る",530
"人, 人, 居る, 思う, 為る, 為る",675
"人, 人, 思う, 為る",374
"人, 人, 思う, 為る, 為る",416
"事, 人, 人, 良い, 良い, 言う",30
"事, 人, 人, 為る, 良い, 良い, 言う",72
"事, 人, 人, 無い, 良い, 良い, 言う",48
"事, 人, 人, 為る, 無い, 良い, 良い, 言う",108
"事, 人, 人, 為る, 無い, 良い, 良い",72
"事, 人, 人, 為る, 為る, 無い, 良い, 良い",54
"事, 人, 人, 為る, 良い, 良い",61
"事, 人, 人, 為る, 為る, 良い, 良い",48
"人, 人, 無い, 良い, 良い, 言う",42
"人, 人, 為る, 無い, 良い, 良い, 言う",84
"人, 人, 為る, 良い, 良い, 言う",73
"人, 人, 為る, 為る, 良い, 良い, 言う",46
"人, 人, 居る, 良い, 良い, 良い",41
"人, 人, 居る, 為る, 良い, 良い, 良い",80
"人, 人, 居る, 無い, 良い, 良い, 良い",80
"人, 人, 居る, 為る, 無い, 良い, 良い, 良い",80
"人, 人, 無い, 良い, 良い, 良い",86
"人, 人, 無い, 無い, 良い, 良い, 良い",43
"人, 人, 為る, 良い, 良い, 良い",86
"人, 人, 為る, 無い, 良い, 良い, 良い",172
"人, 人, 為る, 為る, 良い, 良い, 良い",43
"人, 人, 為る, 為る, 無い, 良い, 良い, 良い",43
"人, 人, 居る, 無い, 無い, 良い, 良い",60
"人, 人, 居る, 為る, 無い, 無い, 良い, 良い",120
"人, 人, 居る, 為る, 無い, 良い, 良い",252
"人, 人, 居る, 為る, 為る, 無い, 良い, 良い",129
"人, 人, 居る, 為る, 良い, 良い",141
"人, 人, 居る, 為る, 為る, 良い, 良い",69
"人, 人, 無い, 無い, 良い, 良い",69
"人, 人, 為る, 無い, 無い, 良い, 良い",138
"人, 人, 為る, 無い, 良い, 良い",288
"人, 人, 為る, 為る, 無い, 良い, 良い",147
"人, 人, 為る, 良い, 良い",172
"人, 人, 為る, 為る, 良い, 良い",91
"事, 事, 人, 人, 居る, 良い, 言う",48
"事, 事, 人, 人, 居る, 為る, 良い, 言う",108
"事, 事, 人, 人, 居る, 無い, 良い, 言う",36
"事, 事, 人, 人, 居る, 為る, 無い, 良い, 言う",108
"事, 事, 人, 人, 居る, 為る, 無い, 良い",132
"事, 事, 人, 人, 居る, 為る, 為る, 無い, 良い",138
"事, 事, 人, 人, 居る, 為る, 良い",126
"事, 事, 人, 人, 居る, 為る, 為る, 良い",138
"事, 人, 人, 居る, 無い, 良い, 言う",45
"事, 人, 人, 居る, 為る, 無い, 良い, 言う",84
"事, 人, 人, 居る, 為る, 良い, 言う",86
"事, 人, 人, 居る, 為る, 為る, 良い, 言う",73
"事, 人, 人, 居る, 無い, 無い, 良い",30
"事, 人, 人, 居る, 為る, 無い, 良い",112
"事, 人, 人, 居る, 為る, 為る, 無い, 良い",102
"事, 人, 人, 居る, 為る, 良い",110
"事, 人, 人, 居る, 為る, 為る, 良い",113
"事, 事, 事, 人, 人, 無い, 良い, 言う",34
"事, 事, 事, 人, 人, 為る, 無い, 良い, 言う",92
"事, 事, 事, 人, 人, 為る, 無い, 良い",97
"事, 事, 事, 人, 人, 為る, 為る, 無い, 良い",92
"事, 事, 事, 人, 人, 良い, 言う",36
"事, 事, 事, 人, 人, 為る, 良い, 言う",92
"事, 事, 事, 人, 人, 為る, 良い",97
"事, 事, 事, 人, 人, 為る, 為る, 良い",92
"事, 事, 人, 人, 無い, 良い, 言う",71
"事, 事, 人, 人, 為る, 無い, 良い, 言う",191
"事, 事, 人, 人, 為る, 良い, 言う",181
"事, 事, 人, 人, 為る, 為る, 良い, 言う",161
"事, 事, 人, 人, 無い, 良い",81
"事, 事, 人, 人, 為る, 無い, 良い",205
"事, 事, 人, 人, 為る, 良い",194
"事, 事, 人, 人, 為る, 為る, 良い",181
"事, 人, 人, 無い, 無い, 良い, 言う",37
"事, 人, 人, 為る, 無い, 無い, 良い, 言う",62
"事, 人, 人, 為る, 無い, 良い, 言う",274
"事, 人, 人, 為る, 為る, 無い, 良い, 言う",230
"事, 人, 人, 為る, 良い, 言う",217
"事, 人, 人, 為る, 為る, 良い, 言う",173
"事, 人, 人, 無い, 無い, 良い",41
"事, 人, 人, 為る, 無い, 無い, 良い",49
"事, 人, 人, 為る, 無い, 良い",240
"事, 人, 人, 為る, 為る, 無い, 良い",199
"事, 人, 人, 為る, 良い",229
"事, 人, 人, 為る, 為る, 良い",208
"人, 人, 居る, 良い, 言う, 言う",30
"人, 人, 居る, 為る, 良い, 言う, 言う",41
"人, 人, 無い, 良い, 言う, 言う",32
"人, 人, 為る, 無い, 良い, 言う, 言う",65
"人, 人, 為る, 良い, 言う, 言う",78
"人, 人, 為る, 為る, 良い, 言う, 言う",50
"人, 人, 居る, 居る, 良い, 言う",35
"人, 人, 居る, 居る, 為る, 良い, 言う",81
"人, 人, 居る, 無い, 良い, 言う",42
"人, 人, 居る, 為る, 無い, 良い, 言う",77
"人, 人, 居る, 為る, 良い, 言う",118
"人, 人, 居る, 為る, 為る, 良い, 言う",100
"人, 人, 無い, 無い, 良い, 言う",38
"人, 人, 為る, 無い, 無い, 良い, 言う",55
"人, 人, 為る, 無い, 良い, 言う",180
"人, 人, 為る, 為る, 無い, 良い, 言う",133
"人, 人, 為る, 良い, 言う",209
"人, 人, 為る, 為る, 良い, 言う",141
"人, 人, 居る, 居る, 良い",50
"人, 人, 居る, 居る, 為る, 良い",143
"人, 人, 居る, 無い, 無い, 良い",61
"人, 人, 居る, 為る, 無い, 無い, 良い",92
"人, 人, 居る, 為る, 無い, 良い",228
"人, 人, 居る, 為る, 為る, 無い, 良い",148
"人, 人, 居る, 為る, 良い",361
"人, 人, 居る, 為る, 為る, 良い",522
"人, 人, 無い, 無い, 良い",80
"人, 人, 為る, 無い, 無い, 良い",126
"人, 人, 為る, 無い, 良い",310
"人, 人, 為る, 為る, 無い, 良い",185
"人, 人, 為る, 良い",379
"人, 人, 為る, 為る, 良い",400
"事, 事, 事, 人, 人, 無い, 言う",49
"事, 事, 事, 人, 人, 為る, 無い, 言う",158
"事, 事, 事, 人, 人, 為る, 言う",94
"事, 事, 事, 人, 人, 為る, 為る, 言う",97
"事, 事, 事, 人, 人, 無い",45
"事, 事, 事, 人, 人, 為る, 無い",125
"事, 事, 事, 人, 人, 為る",93
"事, 事, 事, 人, 人, 為る, 為る",88
"事, 事, 人, 人, 居る, 言う",37
"事, 事, 人, 人, 居る, 為る, 言う",64
"事, 事, 人, 人, 居る, 無い",43
"事, 事, 人, 人, 居る, 為る, 無い",98
"事, 事, 人, 人, 居る, 為る",98
"事, 事, 人, 人, 居る, 為る, 為る",111
"事, 事, 人, 人, 無い, 無い, 言う",38
"事, 事, 人, 人, 為る, 無い, 無い, 言う",154
"事, 事, 人, 人, 為る, 無い, 言う",307
"事, 事, 人, 人, 為る, 為る, 無い, 言う",355
"事, 事, 人, 人, 為る, 言う",221
"事, 事, 人, 人, 為る, 為る, 言う",223
"事, 事, 人, 人, 無い, 無い",31
"事, 事, 人, 人, 為る, 無い, 無い",86
"事, 事, 人, 人, 為る, 無い",283
"事, 事, 人, 人, 為る, 為る, 無い",279
"事, 事, 人, 人, 為る",234
"事, 事, 人, 人, 為る, 為る",209
"事, 人, 人, 居る, 居る, 無い, 言う, 言う",32
"事, 人, 人, 居る, 居る, 為る, 無い, 言う, 言う",80
"事, 人, 人, 居る, 居る, 為る, 無い, 言う",128
"事, 人, 人, 居る, 居る, 為る, 為る, 無い, 言う",138
"事, 人, 人, 居る, 居る, 為る, 無い",90
"事, 人, 人, 居る, 居る, 為る, 為る, 無い",111
"事, 人, 人, 居る, 居る, 言う, 言う",32
"事, 人, 人, 居る, 居る, 為る, 言う, 言う",61
"事, 人, 人, 居る, 居る, 為る, 言う",118
"事, 人, 人, 居る, 居る, 為る, 為る, 言う",105
"事, 人, 人, 居る, 居る, 為る",98
"事, 人, 人, 居る, 居る, 為る, 為る",97
"事, 人, 人, 居る, 無い, 無い, 言う",48
"事, 人, 人, 居る, 為る, 無い, 無い, 言う",102
"事, 人, 人, 居る, 為る, 無い, 無い",66
"事, 人, 人, 居る, 為る, 為る, 無い, 無い",51
"事, 人, 人, 居る, 無い, 言う, 言う",61
"事, 人, 人, 居る, 為る, 無い, 言う, 言う",154
"事, 人, 人, 居る, 為る, 無い, 言う",330
"事, 人, 人, 居る, 為る, 為る, 無い, 言う",351
"事, 人, 人, 居る, 為る, 無い",270
"事, 人, 人, 居る, 為る, 為る, 無い",288
"事, 人, 人, 居る, 言う, 言う",66
"事, 人, 人, 居る, 為る, 言う, 言う",111
"事, 人, 人, 居る, 為る, 言う",297
"事, 人, 人, 居る, 為る, 為る, 言う",284
"事, 人, 人, 居る, 為る",279
"事, 人, 人, 居る, 為る, 為る",276
"事, 人, 人, 無い, 無い, 言う, 言う",31
"事, 人, 人, 為る, 無い, 無い, 言う, 言う",98
"事, 人, 人, 為る, 無い, 無い, 言う",190
"事, 人, 人, 為る, 為る, 無い, 無い, 言う",251
"事, 人, 人, 為る, 無い, 無い",112
"事, 人, 人, 為る, 為る, 無い, 無い",125
"事, 人, 人, 無い, 言う, 言う",69
"事, 人, 人, 為る, 無い, 言う, 言う",190
"事, 人, 人, 為る, 無い, 言う",491
"事, 人, 人, 為る, 為る, 無い, 言う",524
"事, 人, 人, 為る, 無い",412
"事, 人, 人, 為る, 為る, 無い",387
"事, 人, 人, 言う, 言う",93
"事, 人, 人, 為る, 言う, 言う",194
"事, 人, 人, 為る, 言う",479
"事, 人, 人, 為る, 為る, 言う",474
"事, 人, 人, 為る",440
"事, 人, 人, 為る, 為る",398
"人, 人, 為る, 無い, 無い, 無い, 言う",42
"人, 人, 居る, 為る, 無い, 無い, 無い, 言う",114
"人, 人, 居る, 為る, 無い, 無い, 無い",60
"人, 人, 居る, 居る, 為る, 無い, 無い, 無い",76
"人, 人, 無い, 無い, 無い, 無い, 無い",63
"人, 人, 無い, 無い, 無い, 無い, 無い, 言う",126
"人, 人, 居る, 無い, 無い, 無い, 無い, 無い",126
"人, 人, 居る, 無い, 無い, 無い, 無い, 無い, 言う",126
"人, 人, 無い, 無い, 無い, 無い, 言う, 言う",108
"人, 人, 居る, 無い, 無い, 無い, 無い, 言う, 言う",222
"人, 人, 居る, 無い, 無い, 無い, 無い, 言う",444
"人, 人, 居る, 居る, 無い, 無い, 無い, 無い, 言う",246
"人, 人, 居る, 無い, 無い, 無い, 無い",224
"人, 人, 居る, 居る, 無い, 無い, 無い, 無い",124
"人, 人, 無い, 無い, 無い, 言う, 言う",129
"人, 人, 居る, 無い, 無い, 無い, 言う, 言う",273
"人, 人, 居る, 無い, 無い, 無い, 言う",533
"人, 人, 居る, 居る, 無い, 無い, 無い, 言う",360
"人, 人, 居る, 無い, 無い, 無い",277
"人, 人, 居る, 居る, 無い, 無い, 無い",183
"人, 人, 居る, 為る, 為る, 為る, 無い, 無い",48
"人, 人, 居る, 為る, 為る, 為る, 無い, 無い, 言う",87
"人, 人, 為る, 為る, 為る, 無い, 無い, 言う",103
"人, 人, 為る, 為る, 為る, 無い, 無い, 言う, 言う",51
"人, 人, 居る, 居る, 為る, 為る, 無い, 無い",33
"人, 人, 居る, 居る, 為る, 為る, 無い, 無い, 言う",68
"人, 人, 居る, 為る, 為る, 無い, 無い, 言う",182
"人, 人, 居る, 為る, 為る, 無い, 無い, 言う, 言う",93
"人, 人, 為る, 為る, 無い, 無い, 言う",186
"人, 人, 為る, 為る, 無い, 無い, 言う, 言う",92
"人, 人, 居る, 居る, 居る, 為る, 無い, 無い",77
"人, 人, 居る, 居る, 居る, 為る, 無い, 無い, 言う",156
"人, 人, 居る, 居る, 為る, 無い, 無い, 言う",289
"人, 人, 居る, 居る, 為る, 無い, 無い, 言う, 言う",154
"人, 人, 居る, 為る, 無い, 無い, 言う",337
"人, 人, 居る, 為る, 無い, 無い, 言う, 言う",177
"人, 人, 為る, 無い, 無い, 言う",219
"人, 人, 為る, 無い, 無い, 言う, 言う",110
"人, 人, 無い, 無い, 言う, 言う",151
"人, 人, 居る, 無い, 無い, 言う, 言う",281
"人, 人, 居る, 無い, 無い, 言う",513
"人, 人, 居る, 居る, 無い, 無い, 言う",384
"人, 人, 居る, 無い, 無い",291
"人, 人, 居る, 居る, 無い, 無い",194
"人, 人, 居る, 居る, 居る, 為る, 為る, 為る, 無い",46
"人, 人, 居る, 居る, 居る, 為る, 為る, 為る, 無い, 言う",84
"人, 人, 居る, 居る, 居る, 為る, 為る, 無い, 言う",98
"人, 人, 居る, 居る, 居る, 為る, 為る, 無い, 言う, 言う",52
"人, 人, 居る, 居る, 居る, 為る, 無い, 言う",160
"人, 人, 居る, 居る, 居る, 為る, 無い, 言う, 言う",86
"人, 人, 居る, 居る, 居る, 無い, 言う",114
"人, 人, 居る, 居る, 居る, 無い, 言う, 言う",60
"人, 人, 居る, 居る, 為る, 為る, 為る, 為る, 無い",43
"人, 人, 居る, 居る, 為る, 為る, 為る, 為る, 無い, 言う",79
"人, 人, 居る, 居る, 為る, 為る, 為る, 無い, 言う",208
"人, 人, 居る, 居る, 為る, 為る, 為る, 無い, 言う, 言う",102
"人, 人, 居る, 居る, 為る, 為る, 無い, 言う",300
"人, 人, 居る, 居る, 為る, 為る, 無い, 言う, 言う",155
"人, 人, 居る, 居る, 為る, 無い, 言う",384
"人, 人, 居る, 居る, 為る, 無い, 言う, 言う",209
"人, 人, 居る, 居る, 無い, 言う",289
"人, 人, 居る, 居る, 無い, 言う, 言う",163
"人, 人, 居る, 無い, 言う, 言う, 言う",35
"人, 人, 居る, 為る, 無い, 言う, 言う",315
"人, 人, 居る, 為る, 為る, 無い, 言う, 言う",271
"人, 人, 居る, 為る, 無い, 言う",634
"人, 人, 居る, 為る, 為る, 無い, 言う",572
"人, 人, 居る, 為る, 無い",467
"人, 人, 居る, 為る, 為る, 無い",423
"人, 人, 無い, 言う, 言う",165
"人, 人, 為る, 無い, 言う, 言う",238
"人, 人, 為る, 無い, 言う",547
"人, 人, 為る, 為る, 無い, 言う",507
"人, 人, 為る, 無い",529
"人, 人, 為る, 為る, 無い",448
"人, 人, 居る, 居る, 居る, 言う",71
"人, 人, 居る, 居る, 居る, 為る, 言う",154
"人, 人, 居る, 居る, 居る, 為る",120
"人, 人, 居る, 居る, 居る, 為る, 為る",122
"人, 人, 居る, 居る, 言う, 言う",73
"人, 人, 居る, 居る, 為る, 言う, 言う",125
"人, 人, 居る, 居る, 為る, 言う",399
"人, 人, 居る, 居る, 為る, 為る, 言う",390
"人, 人, 居る, 居る, 為る",409
"人, 人, 居る, 居る, 為る, 為る",516
"人, 人, 居る, 言う, 言う, 言う",36
"人, 人, 居る, 為る, 言う, 言う, 言う",38
"人, 人, 居る, 為る, 言う, 言う",255
"人, 人, 居る, 為る, 為る, 言う, 言う",238
"人, 人, 居る, 為る, 言う",661
"人, 人, 居る, 為る, 為る, 言う",612
"人, 人, 居る, 為る",790
"人, 人, 居る, 為る, 為る",975
"人, 人, 言う, 言う, 言う",43
"人, 人, 為る, 言う, 言う, 言う",55
"人, 人, 為る, 言う, 言う",296
"人, 人, 為る, 為る, 言う, 言う",280
"人, 人, 為る, 言う",690
"人, 人, 為る, 為る, 言う",633
"人, 人, 為る",831
"人, 人, 為る, 為る",865
"人, 無い, 良い, 良い, 良い",51
"人, 為る, 無い, 良い, 良い, 良い",99
"人, 為る, 良い, 良い, 良い",64
"人, 為る, 為る, 良い, 良い, 良い",31
"人, 有る, 為る, 無い, 良い, 良い",48
"人, 有る, 為る, 無い, 良い, 良い, 言う",84
"人, 有る, 無い, 良い, 良い, 言う",60
"人, 有る, 無い, 良い, 良い, 言う, 言う",33
"人, 有る, 為る, 良い, 良い",46
"人, 有る, 為る, 良い, 良い, 言う",69
"人, 有る, 良い, 良い, 言う",50
"人, 成る, 良い, 良い, 言う",30
"人, 居る, 成る, 良い, 良い, 言う",37
"人, 居る, 成る, 良い, 良い",33
"人, 成る, 為る, 良い, 良い",48
"事, 人, 無い, 良い, 良い, 言う, 言う",43
"事, 人, 為る, 無い, 良い, 良い, 言う, 言う",64
"事, 人, 為る, 無い, 良い, 良い, 言う",152
"事, 人, 為る, 為る, 無い, 良い, 良い, 言う",98
"事, 人, 為る, 無い, 良い, 良い",103
"事, 人, 為る, 為る, 無い, 良い, 良い",69
"事, 人, 良い, 良い, 言う, 言う",34
"事, 人, 為る, 良い, 良い, 言う, 言う",49
"事, 人, 為る, 良い, 良い, 言う",121
"事, 人, 為る, 為る, 良い, 良い, 言う",80
"事, 人, 為る, 良い, 良い",100
"事, 人, 為る, 為る, 良い, 良い",63
"人, 思う, 為る, 良い, 良い, 言う",32
"人, 思う, 為る, 無い, 良い, 良い, 言う",40
"人, 思う, 無い, 良い, 良い, 言う",48
"人, 居る, 思う, 無い, 無い, 良い, 良い",33
"人, 居る, 思う, 為る, 無い, 無い, 良い, 良い",63
"人, 居る, 思う, 為る, 無い, 良い, 良い",131
"人, 居る, 思う, 為る, 為る, 無い, 良い, 良い",62
"人, 居る, 思う, 為る, 良い, 良い",85
"人, 居る, 思う, 為る, 為る, 良い, 良い",39
"人, 思う, 無い, 無い, 良い, 良い",46
"人, 思う, 為る, 無い, 無い, 良い, 良い",76
"人, 思う, 為る, 無い, 良い, 良い",162
"人, 思う, 為る, 為る, 無い, 良い, 良い",68
"人, 思う, 為る, 良い, 良い",124
"人, 思う, 為る, 為る, 良い, 良い",57
"人, 居る, 無い, 良い, 良い, 言う",40
"人, 居る, 為る, 無い, 良い, 良い, 言う",44
"人, 居る, 為る, 良い, 良い, 言う",44
"人, 居る, 為る, 為る, 良い, 良い, 言う",30
"人, 居る, 無い, 無い, 良い, 良い",41
"人, 居る, 為る, 無い, 無い, 良い, 良い",70
"人, 居る, 為る, 無い, 良い, 良い",157
"人, 居る, 為る, 為る, 無い, 良い, 良い",83
"人, 居る, 為る, 良い, 良い",116
"人, 居る, 為る, 為る, 良い, 良い",58
"人, 無い, 良い, 良い, 言う, 言う",47
"人, 為る, 無い, 良い, 良い, 言う, 言う",63
"人, 為る, 良い, 良い, 言う, 言う",63
"人, 為る, 為る, 良い, 良い, 言う, 言う",46
"人, 無い, 無い, 良い, 良い, 言う",39
"人, 為る, 無い, 無い, 良い, 良い, 言う",56
"人, 為る, 無い, 良い, 良い, 言う",148
"人, 為る, 為る, 無い, 良い, 良い, 言う",76
"人, 為る, 良い, 良い, 言う",143
"人, 為る, 為る, 良い, 良い, 言う",88
"人, 無い, 無い, 良い, 良い",61
"人, 為る, 無い, 無い, 良い, 良い",100
"人, 為る, 無い, 良い, 良い",230
"人, 為る, 為る, 無い, 良い, 良い",115
"人, 為る, 良い, 良い",216
"人, 為る, 為る, 良い, 良い",114
"人, 有る, 有る, 為る, 良い, 言う",49
"人, 有る, 有る, 為る, 良い, 言う, 言う",39
"人, 有る, 有る, 為る, 為る, 良い",56
"人, 有る, 有る, 為る, 為る, 為る, 良い",38
"人, 有る, 有る, 良い, 言う",70
"人, 有る, 有る, 良い, 言う, 言う",57
"人, 成る, 有る, 為る, 良い, 言う",35
"人, 成る, 有る, 為る, 無い, 良い, 言う",37
"人, 成る, 有る, 無い, 良い, 言う",47
"人, 思う, 成る, 有る, 無い, 良い",37
"人, 思う, 成る, 有る, 為る, 無い, 良い",64
"人, 思う, 成る, 有る, 為る, 良い",80
"人, 思う, 成る, 有る, 為る, 為る, 良い",52
"人, 成る, 有る, 無い, 無い, 良い",31
"人, 成る, 有る, 為る, 無い, 無い, 良い",57
"人, 成る, 有る, 為る, 無い, 良い",95
"人, 成る, 有る, 為る, 為る, 無い, 良い",56
"人, 成る, 有る, 為る, 良い",108
"人, 成る, 有る, 為る, 為る, 良い",86
"事, 人, 居る, 思う, 有る, 良い, 言う",37
"事, 人, 居る, 思う, 有る, 為る, 良い, 言う",30
"事, 人, 居る, 思う, 有る, 為る, 良い",65
"事, 人, 居る, 思う, 有る, 為る, 為る, 良い",101
"事, 人, 思う, 有る, 為る, 無い, 良い",36
"事, 人, 思う, 有る, 為る, 無い, 良い, 言う",34
"事, 人, 思う, 有る, 無い, 良い, 言う",51
"事, 人, 思う, 有る, 無い, 良い, 言う, 言う",30
"事, 人, 思う, 有る, 良い, 言う, 言う",33
"事, 人, 思う, 有る, 為る, 良い, 言う",35
"事, 人, 思う, 有る, 為る, 為る, 良い, 言う",39
"事, 人, 思う, 有る, 為る, 良い",83
"事, 人, 思う, 有る, 為る, 為る, 良い",107
"人, 居る, 思う, 有る, 無い, 良い",31
"人, 居る, 思う, 有る, 為る, 無い, 良い",31
"人, 居る, 思う, 有る, 良い, 言う",35
"人, 居る, 思う, 有る, 為る, 良い",71
"人, 居る, 思う, 有る, 為る, 為る, 良い",92
"人, 思う, 有る, 為る, 良い, 言う",44
"人, 思う, 有る, 為る, 無い, 良い, 言う",65
"人, 思う, 有る, 無い, 良い, 言う",80
"人, 思う, 有る, 無い, 無い, 良い, 言う",44
"人, 思う, 有る, 無い, 無い, 良い",47
"人, 思う, 有る, 為る, 無い, 無い, 良い",60
"人, 思う, 有る, 為る, 無い, 良い",107
"人, 思う, 有る, 為る, 為る, 無い, 良い",64
"人, 思う, 有る, 為る, 良い",143
"人, 思う, 有る, 為る, 為る, 良い",155
"人, 居る, 有る, 為る, 無い, 良い",35
"事, 人, 居る, 有る, 為る, 無い, 良い",41
"事, 人, 居る, 有る, 無い, 良い",39
"人, 居る, 有る, 無い, 良い, 言う",43
"事, 人, 居る, 有る, 良い, 言う",59
"事, 人, 居る, 有る, 為る, 良い, 言う",52
"事, 人, 居る, 有る, 為る, 良い",67
"事, 人, 居る, 有る, 為る, 為る, 良い",63
"人, 居る, 有る, 良い, 言う, 言う",64
"人, 居る, 有る, 為る, 良い, 言う, 言う",42
"人, 居る, 有る, 為る, 良い, 言う",85
"人, 居る, 有る, 為る, 良い",114
"人, 居る, 有る, 為る, 為る, 良い",124
"事, 人, 有る, 無い, 無い, 良い, 言う",62
"事, 人, 有る, 為る, 無い, 無い, 良い, 言う",108
"事, 人, 有る, 為る, 無い, 無い, 良い",93
"事, 人, 有る, 為る, 為る, 無い, 無い, 良い",70
"事, 人, 有る, 無い, 良い, 言う, 言う",74
"事, 人, 有る, 為る, 無い, 良い, 言う, 言う",127
"事, 人, 有る, 為る, 無い, 良い, 言う",239
"事, 人, 有る, 為る, 為る, 無い, 良い, 言う",279
"事, 人, 有る, 為る, 無い, 良い",169
"事, 人, 有る, 為る, 為る, 無い, 良い",152
"事, 人, 有る, 良い, 言う, 言う",69
"事, 人, 有る, 為る, 良い, 言う, 言う",92
"事, 人, 有る, 為る, 良い, 言う",182
"事, 人, 有る, 為る, 為る, 良い, 言う",165
"事, 人, 有る, 為る, 良い",174
"事, 人, 有る, 為る, 為る, 良い",178
"人, 有る, 無い, 無い, 良い, 言う, 言う",31
"人, 有る, 為る, 無い, 無い, 良い, 言う, 言う",42
"人, 有る, 為る, 無い, 無い, 良い, 言う",126
"人, 有る, 為る, 為る, 無い, 無い, 良い, 言う",100
"人, 有る, 為る, 無い, 無い, 良い",134
"人, 有る, 為る, 為る, 無い, 無い, 良い",86
"人, 有る, 無い, 良い, 言う, 言う",84
"人, 有る, 為る, 無い, 良い, 言う, 言う",97
"人, 有る, 為る, 無い, 良い, 言う",226
"人, 有る, 為る, 為る, 無い, 良い, 言う",193
"人, 有る, 為る, 無い, 良い",225
"人, 有る, 為る, 為る, 無い, 良い",160
"人, 有る, 良い, 言う, 言う",109
"人, 有る, 為る, 良い, 言う, 言う",122
"人, 有る, 為る, 良い, 言う",242
"人, 有る, 為る, 為る, 良い, 言う",167
"人, 有る, 為る, 良い",288
"人, 有る, 為る, 為る, 良い",281
"人, 成る, 成る, 無い, 良い",35
"人, 成る, 成る, 為る, 無い, 良い",44
"人, 成る, 成る, 為る, 良い",76
"人, 成る, 成る, 為る, 為る, 良い",34
"事, 事, 人, 居る, 成る, 良い",36
"事, 事, 人, 居る, 成る, 良い, 言う",36
"事, 事, 人, 居る, 成る, 無い, 良い",36
"事, 事, 人, 居る, 成る, 為る, 良い",108
"事, 事, 人, 居る, 成る, 無い, 良い, 言う",36
"事, 事, 人, 居る, 成る, 為る, 良い, 言う",36
"事, 事, 人, 居る, 成る, 為る, 無い, 良い",36
